__src_id,__dst_id,type
"organization/lightarrow","category/mobile/e907cf2a842d8a30a0b107d9de4a8178","hasCategory"
"organization/lightarrow","funding-round/c0f4d40566e037dd9e2c79a7db7eec1f","hasFundingRound"
"organization/listenlogic","person/vince-schiavone","hasFounder"
"organization/listenlogic","person/brian-atkiss","hasTeamMember"
"organization/listenlogic","category/market research/119ffa052231044ca99ae9b030897dd4","hasCategory"
"organization/listenlogic","QWRkcmVzc0Vhc3QgQ29hc3QgT2ZmaWNlc251bGxudWxsMTk0MjhDb25zaG9ob2NrZW4=","hasHeadquarter"
"organization/listenlogic","person/vince-schiavone","hasTeamMember"
"organization/listenlogic","QWRkcmVzc0Vhc3QgQ29hc3QgT2ZmaWNlc251bGxudWxsMTk0MjhDb25zaG9ob2NrZW4=","hasOffice"
"organization/logscape","http://twitter.com/logscape","hasWebsite"
"organization/logscape","person/damian-guy","hasFounder"
"organization/mintigo","http://twitter.com/mintigo","hasWebsite"
"organization/mintigo","funding-round/48338335138201b94cb909c2386d620f","hasFundingRound"
"organization/mintigo","http://www.mintigo.com","hasWebsite"
"organization/nessos-m-brace-the-cloud","category/software/c08b5441a05b9777b7a6012728caddd9","hasCategory"
"organization/a-plus-tree-systems","image/upload/v1402039406/jusz11gd3nsfrnkhvfz6.png","hasPrimaryImage"
"organization/adku","category/software/c08b5441a05b9777b7a6012728caddd9","hasCategory"
"organization/adku","person/mike-chu","hasBoardMemberAndAdvisor"
"organization/adku","http://www.adku.com","hasWebsite"
"organization/adku","person/jesse-shieh","hasTeamMember"
"organization/adku","http://twitter.com/adku","hasWebsite"
"organization/adku","person/jesse-shieh","hasFounder"
"organization/adku","http://blog.adku.com","hasWebsite"
"organization/aerospike","http://www.facebook.com/pages/Aerospike/441629982537405","hasWebsite"
"organization/aerospike","person/monica-pal","hasTeamMember"
"organization/aerospike","funding-round/10fdb50b4e1da6cd63a25fe907abae29","hasFundingRound"
"organization/aerospike","person/gilman-louie","hasBoardMemberAndAdvisor"
"organization/aerospike","http://www.aerospike.com","hasWebsite"
"organization/ag-west-bio","QWRkcmVzc251bGxudWxsbnVsbFM3TiAzUjJTYXNrYXRvb24=","hasOffice"
"organization/ag-west-bio","QWRkcmVzc251bGxudWxsbnVsbFM3TiAzUjJTYXNrYXRvb24=","hasHeadquarter"
"organization/apicube","QWRkcmVzc0hlYWQgUXVhcnRlcnNudWxsbnVsbDMzNDgwUGFsbSBCZWFjaCBTaG9yZXM=","hasHeadquarter"
"organization/apicube","QWRkcmVzc0hlYWQgUXVhcnRlcnNudWxsbnVsbDMzNDgwUGFsbSBCZWFjaCBTaG9yZXM=","hasHeadquarter"
"organization/apicube","QWRkcmVzc0hlYWQgUXVhcnRlcnNudWxsbnVsbDMzNDgwUGFsbSBCZWFjaCBTaG9yZXM=","hasOffice"
"organization/boxever","category/software/c08b5441a05b9777b7a6012728caddd9","hasCategory"
"organization/boxever","person/dermot-oconnor","hasTeamMember"
"organization/cignifi","person/costas-boussios","hasTeamMember"
"organization/cignifi","category/finance/ae5718dc8602c733e62b28e6167091ad","hasCategory"
"organization/dacadoo","person/peter-ohnemus","hasTeamMember"
"organization/dacadoo","person/peter-ohnemus","hasFounder"
"organization/dacadoo","category/gamification/af922a55ff56771ab9b506c1284ef0c8","hasCategory"
"organization/datamine-lab","category/software/c08b5441a05b9777b7a6012728caddd9","hasCategory"
"organization/omni-retail-group","person/joe-barrett","hasTeamMember"
"organization/omni-retail-group","person/jason-kind","hasTeamMember"
"organization/omni-retail-group","person/joe-barrett","hasFounder"
"organization/omni-retail-group","category/semantic search/bb1777e525f3b9f2922b0d5defe0d5bb","hasCategory"
"organization/omni-retail-group","person/kyle-parson","hasTeamMember"
"organization/ontodia","http://www.plus.google.com/108232071822462854017","hasWebsite"
"organization/patentko","http://twitter.com/byunlisa","hasWebsite"
"organization/pecabu","person/tarek-kettaneh","hasTeamMember"
"organization/pecabu","category/software/c08b5441a05b9777b7a6012728caddd9","hasCategory"
"organization/pontis","person/ofer-razon","hasTeamMember"
"organization/pontis","person/vab-goel","hasBoardMemberAndAdvisor"
"organization/rainstor","person/alaric-snell-pym","hasTeamMember"
"organization/rainstor","category/software/c08b5441a05b9777b7a6012728caddd9","hasCategory"
"organization/rainstor","http://twitter.com/rainstor","hasWebsite"
"organization/rainstor","person/john-bantleman","hasTeamMember"
"organization/rainstor","funding-round/b03fe15a78c95fff1d5b6c71d72366b7","hasFundingRound"
"organization/dreamsquare","http://www.idreamsquare.com","hasWebsite"
"organization/experfy","person/sarabjot-kaur","hasFounder"
"organization/experfy","person/sarabjot-kaur","hasTeamMember"
"organization/femonoe","category/software/c08b5441a05b9777b7a6012728caddd9","hasCategory"
"organization/femonoe","http://www.femonoe.com","hasWebsite"
"organization/food-genius","http://twitter.com/foodgenius","hasWebsite"
"organization/food-genius","person/eli-rosenburg","hasTeamMember"
"organization/food-genius","http://blog.getfoodgenius.com/","hasWebsite"
"organization/food-genius","person/eli-rosenburg","hasFounder"
"organization/fusion-io","person/lee-caswell","hasTeamMember"
"organization/fusion-io","QWRkcmVzc0NvbG9yYWRvIFRlY2ggQ2VudGVybnVsbG51bGw4MDAyN1N1cGVyaW9y","hasOffice"
"organization/fusion-io","category/software/c08b5441a05b9777b7a6012728caddd9","hasCategory"
"organization/greenbird-integration-technology","QWRkcmVzc1dlc3QgQ29hc3QgT2ZmaWNlc251bGxudWxsNDAwNlN0YXZhbmdlcg==","hasOffice"
"organization/greenbird-integration-technology","category/software/c08b5441a05b9777b7a6012728caddd9","hasCategory"
"organization/hyperrig","category/software/c08b5441a05b9777b7a6012728caddd9","hasCategory"
"organization/ia-ventures","QWRkcmVzc0hlYWRxdWFydGVyc251bGxudWxsMTAwMTBOZXcgWW9yaw==","hasHeadquarter"
"organization/ia-ventures","person/julie-park","hasTeamMember"
"organization/ia-ventures","QWRkcmVzc0hlYWRxdWFydGVyc251bGxudWxsMTAwMTBOZXcgWW9yaw==","hasOffice"
"organization/ia-ventures","person/joey-capasso","hasTeamMember"
"organization/ikanow","category/software/c08b5441a05b9777b7a6012728caddd9","hasCategory"
"organization/infotrellis","image/upload/v1397755327/0cb9b64e852da67f067ca4c90b015bd5.png","hasPrimaryImage"
"organization/intelligentpipe","http://intelligentpipe.com/","hasWebsite"
"organization/karmasphere","person/gail-ennis","hasTeamMember"
"organization/karmasphere","category/software/c08b5441a05b9777b7a6012728caddd9","hasCategory"
"organization/karmasphere","http://twitter.com/karmasphere","hasWebsite"
"organization/kredito","person/anders-johnsen","hasTeamMember"
"organization/kredito","QWRkcmVzc0tyZWRpdG8yNC5teCBPZmZpY2VudWxsbnVsbG51bGxNZXhpY28gQ2l0eQ==","hasOffice"
"organization/kredito","person/sebastian-diemer","hasTeamMember"
"organization/kredito","person/sebastian-diemer","hasFounder"
"organization/kredito","category/finance/ae5718dc8602c733e62b28e6167091ad","hasCategory"
"organization/kredito","person/jose-garcia-moreno-torres","hasTeamMember"
"organization/salt-io","person/zachary-ruiz","hasTeamMember"
"organization/salt-io","person/zachary-ruiz","hasFounder"
"organization/schoolstatus","image/upload/v1397180358/edd794ea0199b3c9633f5a3ff945723e.png","hasPrimaryImage"
"organization/sqrrl","category/software/c08b5441a05b9777b7a6012728caddd9","hasCategory"
"organization/sqrrl","person/oren-j-falkowitz","hasFounder"
"organization/sqrrl","funding-round/9d8f677134baec08993bfad3b999e5d6","hasFundingRound"
"organization/sumo-logic","http://www.sumologic.com","hasWebsite"
"organization/sumo-logic","http://www.sumologic.com/blog/","hasWebsite"
"organization/sumo-logic","http://twitter.com/sumologic","hasWebsite"
"organization/sumo-logic","person/sanjay-sarathy","hasTeamMember"
"organization/sumo-logic","person/mike-speiser","hasBoardMemberAndAdvisor"
"organization/synomia","QWRkcmVzc0hlYWRxdWFydGVyc251bGxudWxsOTIxMDBCb3Vsb2duZS1iaWxsYW5jb3VydA==","hasHeadquarter"
"organization/synomia","QWRkcmVzc0hlYWRxdWFydGVyc251bGxudWxsOTIxMDBCb3Vsb2duZS1iaWxsYW5jb3VydA==","hasHeadquarter"
"organization/synomia","QWRkcmVzc0hlYWRxdWFydGVyc251bGxudWxsOTIxMDBCb3Vsb2duZS1iaWxsYW5jb3VydA==","hasOffice"
"organization/synomia","http://www.linkedin.com/company/synomia","hasWebsite"
"organization/tagon8","category/software/c08b5441a05b9777b7a6012728caddd9","hasCategory"
"organization/takipi","person/dor-levi","hasFounder"
"organization/takipi","person/niv-steingarten","hasTeamMember"
"organization/takipi","person/niv-steingarten","hasFounder"
"organization/takipi","person/dor-levi","hasTeamMember"
"organization/takipi","http://twitter.com/takipid","hasWebsite"
"organization/talena","category/development platforms/1abbfcc10244a04b59dd58cd3e1eeaef","hasCategory"
"organization/talena","http://www.talena-inc.com","hasWebsite"
"organization/tapngo-us","QWRkcmVzc09mZmljZW51bGxudWxsOTUwNTFTYW50YSBDbGFyYQ==","hasOffice"
"organization/tapngo-us","QWRkcmVzc09mZmljZW51bGxudWxsOTUwNTFTYW50YSBDbGFyYQ==","hasHeadquarter"
"organization/the-fuelist","person/dr-thomas-rand-nash","hasFounder"
"organization/the-fuelist","person/dr-thomas-rand-nash","hasTeamMember"
"organization/the-fuelist","image/upload/v1397181169/f34930ee963e1d0cf323d6851580b8b9.png","hasPrimaryImage"
"organization/trendify","http://www.facebook.com/trendifynetwork","hasWebsite"
"organization/trendify","image/upload/v1407722628/o1pivmmxt2ju4cwximcw.png","hasPrimaryImage"
"organization/turing-data","category/market research/119ffa052231044ca99ae9b030897dd4","hasCategory"
"organization/we-cluster","image/upload/v1397185599/2ac70ed930c8473175339aceb2fd942c.jpg","hasPrimaryImage"
"organization/we-cluster","category/software/c08b5441a05b9777b7a6012728caddd9","hasCategory"
"organization/workdigital","image/upload/v1397203398/926371a941d3731ccfadb04e8d46a29a.png","hasPrimaryImage"
"organization/workdigital","category/semantic search/bb1777e525f3b9f2922b0d5defe0d5bb","hasCategory"
"organization/zeetadata","category/software/c08b5441a05b9777b7a6012728caddd9","hasCategory"
"organization/zodius-capital","http://www.facebook.com/pages/Zodius-Advisors/284029701672364","hasWebsite"
"location/hamerkaz/7521baf7376244a42b773b0481b510a1","location/israel/ab89e1a9013f82613b5f60487350334d","locatedIn"
"location/hamerkaz/7521baf7376244a42b773b0481b510a1","location/israel/ab89e1a9013f82613b5f60487350334d","locatedIn"
"location/hamerkaz/7521baf7376244a42b773b0481b510a1","location/israel/ab89e1a9013f82613b5f60487350334d","locatedIn"
"location/hamerkaz/7521baf7376244a42b773b0481b510a1","location/israel/ab89e1a9013f82613b5f60487350334d","locatedIn"
"location/vilnius/36184837b1ed7026bd35b23ed43dbca1","location/vilniaus-apskritis/12763865f08ce400bdcc4ca092bc9b6f","locatedIn"
"location/vilnius/36184837b1ed7026bd35b23ed43dbca1","location/vilniaus-apskritis/12763865f08ce400bdcc4ca092bc9b6f","locatedIn"
"location/vilnius/36184837b1ed7026bd35b23ed43dbca1","location/vilniaus-apskritis/12763865f08ce400bdcc4ca092bc9b6f","locatedIn"
"organization/aucfan","location/tokyo/127ba62dd40a3d1242c0e606f9fa9440","locatedIn"
"organization/i-quotient","location/pune/2c69941daa1ea666db3cb74f2029ae62","locatedIn"
"organization/nara-me","location/cambridge/46d953abbf0c0fd1c375f151b78542a0","locatedIn"
"organization/aerospike","location/mountain-view/37bfe551197e02269a805d7bec8a50dd","locatedIn"
"organization/sqrrl","location/cambridge/46d953abbf0c0fd1c375f151b78542a0","locatedIn"
"organization/cignifi","location/cambridge/46d953abbf0c0fd1c375f151b78542a0","locatedIn"
"organization/dataspora","location/cambridge/46d953abbf0c0fd1c375f151b78542a0","locatedIn"
"location/pisa/43f1aef6181ae2e8334bf812b60cd532","location/toscana/62b96df34eb6257b98744641e62058ae","locatedIn"
"location/hamerkaz/7521baf7376244a42b773b0481b510a1","location/israel/ab89e1a9013f82613b5f60487350334d","locatedIn"
"location/hamerkaz/7521baf7376244a42b773b0481b510a1","location/israel/ab89e1a9013f82613b5f60487350334d","locatedIn"
"organization/fusion-io","organization/sandisk","acquiredBy"
"category/Apps","keyword/apps","isRelatedToKeyword"
"organization/presidio-stx","organization/terracota","investedIn"
"organization/rembrant-venture-partners","organization/concurrent-inc","investedIn"
"organization/rembrant-venture-partners","organization/concurrent-inc","investedIn"
"organization/rembrant-venture-partners","organization/concurrent-inc","investedIn"
"organization/sap-ventures","organization/feedzai","investedIn"
"organization/novabase-capital","organization/feedzai","investedIn"
"organization/ia-ventures","organization/lua-technologies","investedIn"
"organization/ia-ventures","organization/consmr","investedIn"
"organization/ia-ventures","organization/vectra-networks","investedIn"
"organization/ia-ventures","organization/updater","investedIn"
"organization/ia-ventures","organization/vectra-networks","investedIn"
"organization/index-ventures","organization/optier","investedIn"
"organization/index-ventures","organization/base-crm","investedIn"
"organization/index-ventures","organization/base-crm","investedIn"
"organization/ia-ventures","organization/vectra-networks","investedIn"
"organization/ia-ventures","organization/billguard","investedIn"
"organization/ia-ventures","organization/savingstar","investedIn"
"organization/ia-ventures","organization/kohort","investedIn"
"organization/ia-ventures","organization/lore","investedIn"
"organization/ia-ventures","organization/billguard","investedIn"
"organization/ia-ventures","organization/next-big-sound","investedIn"
"organization/ia-ventures","organization/lore","investedIn"
"organization/ia-ventures","organization/vectra-networks","investedIn"
"organization/ia-ventures","organization/savingstar","investedIn"
"person/marek-kiisa","organization/marinexplore","investedIn"
"organization/andreessen-horowitz","organization/databricks","investedIn"
"organization/andreessen-horowitz","organization/databricks","investedIn"
"organization/axventures-pymar-fund","organization/zauber","investedIn"
"organization/benchmark","organization/terracota","investedIn"
"organization/benchmark","organization/terracota","investedIn"
"http://www.facebook.com/Sumo.Logic","keyword/service",
"http://www.facebook.com/Sumo.Logic","keyword/machine data",
"http://www.facebook.com/Sumo.Logic","keyword/service",
"http://www.facebook.com/Sumo.Logic","keyword/machine data",
"http://www.facebook.com/Sumo.Logic","keyword/sumo logic",
"http://www.facebook.com/pages/6Sense/1407858456141960","keyword/engine",
"http://www.gridgain.com","keyword/speed",
"http://www.facebook.com/transmetrics.eu","keyword/transport",
"http://www.facebook.com/SqrrlData","keyword/Accumulo",
"http://www.facebook.com/PlanetOSInc","keyword/machine data",
"http://www.facebook.com/PlanetOSInc","keyword/machine data",
"http://www.marketyze.com","keyword/service",
"http://www.marketyze.com","keyword/service",
"http://www.marketyze.com","keyword/advanced",
"http://www.facebook.com/ewy.co","keyword/buy",
"http://www.cr-x.com","keyword/Big data integration",
"http://www.cr-x.com","keyword/engine",
"http://www.cr-x.com","keyword/Big data integration",
"http://www.cr-x.com","keyword/Big data integration",
"http://www.facebook.com/contentsavvy","keyword/Content Enrichment Solutions",
"http://www.facebook.com/contentsavvy","keyword/monitoring",
"http://www.facebook.com/LearnSprout","keyword/Reporting",
"http://www.facebook.com/LearnSprout","keyword/Reporting",
"http://www.roambi.com/blog","keyword/Reporting",
"http://www.roambi.com/blog","keyword/Reporting",
"http://www.facebook.com/FlytxtBV","keyword/service",
"http://www.facebook.com/FlytxtBV","keyword/service",
"http://www.logscape.com","keyword/system",
"http://www.logscape.com","keyword/monitoring",
"https://angel.co/myagonism","keyword/myagonism",
"https://angel.co/myagonism","keyword/angel investors","hasKeyword"
"http://www.linkedin.com/company/visualdna","keyword/Media planning & buying","hasKeyword"
"https://angel.co/relevvant","keyword/angel investors","hasKeyword"
"http://www.linkedin.com/company/zettics","keyword/Telecommunications Software","hasKeyword"
"http://peel-works.com","keyword/peelworks","hasKeyword"
"http://www.schoolstatus.com","keyword/Reporting","hasKeyword"
"http://www.continuum.io","keyword/High Performance Computing","hasKeyword"
"http://blog.stratio.com/","keyword/stratio","hasKeyword"
"http://blog.stratio.com/","keyword/spark","hasKeyword"
"http://zendriveblog.tumblr.com","keyword/ridesharing","hasKeyword"
"http://www.logscape.com","keyword/log analyzer","hasKeyword"
"https://angel.co/sqrrl","keyword/angel investors","hasKeyword"
"http://www.gpnxgroup.com","keyword/fidelidade","hasKeyword"
"http://www.gpnxgroup.com","keyword/vale-presentes","hasKeyword"
"http://www.gpnxgroup.com","keyword/start-up chile","hasKeyword"
"http://meteo-logic.com/blog","keyword/lewis fry richardson","hasKeyword"
"http://www.chalettech.com","keyword/DAM","hasKeyword"
"http://www.bigdataelephants.com","keyword/flume","hasKeyword"
"http://www.bigdataelephants.com","keyword/puppet","hasKeyword"
"http://branchbird.com","keyword/QlikView","hasKeyword"
"http://branchbird.com","keyword/Discovery Framework","hasKeyword"
"http://branchbird.com","keyword/Oracle Endeca Commerce","hasKeyword"
"http://www.mortardata.com","keyword/system","hasKeyword"
"http://www.mortardata.com","keyword/paas","hasKeyword"
"http://www.diyotta.com","keyword/IBM Netezza ELT Tools","hasKeyword"
"http://www.diyotta.com","keyword/Big data integration","hasKeyword"
"http://www.diyotta.com","keyword/how to load data into hadoop","hasKeyword"
"http://www.diyotta.com","keyword/Data Extraction and Load into Hadoop","hasKeyword"
"http://www.diyotta.com","keyword/ETL tool for Biginsights","hasKeyword"
"http://www.diyotta.com","keyword/Moving Data across Netezza and Hadoop","hasKeyword"
"http://www.diyotta.com","keyword/Data Load into Hadoop","hasKeyword"
"http://www.diyotta.com","keyword/Data Load into Teradata","hasKeyword"
"http://www.diyotta.com","keyword/Loading Data into Cloudera Impala","hasKeyword"
"http://www.diyotta.com","keyword/Loading Data into Exadata","hasKeyword"
"http://www.diyotta.com","keyword/Loading Data into Hadoop","hasKeyword"
"http://www.diyotta.com","keyword/How do I load data into Hadoop","hasKeyword"
"http://www.diyotta.com","keyword/Best practices for ELT on Netezza","hasKeyword"
"https://angel.co/pymetrics","keyword/angel investors","hasKeyword"
"http://www.riverlog.com","keyword/pig as  service","hasKeyword"
"http://www.bgstores.co.uk/blog","keyword/Toys","hasKeyword"
"http://www.bgstores.co.uk/blog","keyword/Women\'s","hasKeyword"
"http://www.kxen.com/blog/","keyword/Customer Analytics","hasKeyword"
"http://www.kxen.com/blog/","keyword/data scientist","hasKeyword"
"http://www.kxen.com/blog/","keyword/social network analysis","hasKeyword"
"http://www.linkedin.com/company/sqrrl","keyword/Accumulo","hasKeyword"
"http://trendwiseanalytics.com","keyword/spark","hasKeyword"
"http://bigdatacraft.com","keyword/OLAP","hasKeyword"
"http://www.linkedin.com/company/qumram-ag","keyword/Customer Experience Management","hasKeyword"
"http://www.linkedin.com/company/qumram-ag","keyword/Web Discovery and Compliance","hasKeyword"
"http://www.linkedin.com/company/apriori-llc","keyword/Geocoding","hasKeyword"
"http://www.linkedin.com/company/3806750","keyword/Push-based content delivery","hasKeyword"
"http://www.linkedin.com/company/sisense","keyword/Business User Analysis","hasKeyword"
"http://www.linkedin.com/company/meteo-logic","keyword/Power big data analysis","hasKeyword"
"http://www.linkedin.com/company/pentaho","keyword/Reporting","hasKeyword"
"http://www.linkedin.com/company/pentaho","keyword/OLAP","hasKeyword"
"organization/listenlogic","person/robert-gardner","hasTeamMember"
"organization/metaome","http://www.facebook.com/pages/Metaome-Science-Informatics/303765806303347","hasWebsite"
"organization/mintigo","http://www.linkedin.com/company/mintigo","hasWebsite"
"organization/mintigo","person/jacob-shama","hasTeamMember"
"organization/nodeable","person/mike-olson","hasBoardMemberAndAdvisor"
"organization/nodeable","funding-round/ee4d2050e524174adb6613890e37180f","hasFundingRound"
"organization/a-plus-tree-systems","http://www.aplustreesystems.com","hasWebsite"
"organization/adku","funding-round/bb5071215d35e9b395492d08d9ba5746","hasFundingRound"
"organization/aerospike","http://www.linkedin.com/company/2696852","hasWebsite"
"organization/aerospike","http://twitter.com/aerospikedb","hasWebsite"
"organization/ag-west-bio","image/upload/v1397195962/91df0157cb6ad59d02034792e6b50c97.png","hasPrimaryImage"
"organization/ananto","http://twitter.com/Ananto_tweet","hasWebsite"
"organization/ananto","http://www.facebook.com/pages/Ananto/168688186608428","hasWebsite"
"organization/apicube","image/upload/v1397184030/81cd046ea8a55b816388eac5fb40900d.png","hasPrimaryImage"
"organization/apicube","category/consulting/b9bd65b920bf45cc207db70ac35d5bf4","hasCategory"
"organization/apicube","category/social media/5349a2f214d89727c32a19ebea5db78c","hasCategory"
"organization/bio-growth-llc","image/upload/v1410516974/ahma95iwmg0k5dibqjqe.png","hasPrimaryImage"
"organization/boxever","http://www.boxever.com","hasWebsite"
"organization/boxever","http://www.boxever.com/category/blog","hasWebsite"
"organization/boxever","http://twitter.com/Boxever","hasWebsite"
"organization/boxever","funding-round/ca800fce05aca8334265273062caf05e","hasFundingRound"
"organization/cignifi","person/alex-goldberg","hasBoardMemberAndAdvisor"
"organization/cignifi","person/thomas-varghese","hasBoardMemberAndAdvisor"
"organization/credissimo","person/sokol-iankov","hasTeamMember"
"organization/credissimo","person/sokol-iankov","hasFounder"
"organization/dacadoo","category/social network media/bbd74a82d6bf3287b8db4e9bd2bcd015","hasCategory"
"organization/dacadoo","category/health and wellness/db6cbd45de80ded4bb3a12d9d5d1e2f8","hasCategory"
"organization/datamine-lab","category/consulting/b9bd65b920bf45cc207db70ac35d5bf4","hasCategory"
"organization/discern","person/harry-blount","hasTeamMember"
"organization/discern","person/harry-blount","hasFounder"
"organization/omni-retail-group","person/sharon-bolding-2","hasTeamMember"
"organization/ontodia","person/joel-natividad","hasFounder"
"organization/ontodia","person/joel-natividad","hasTeamMember"
"organization/pecabu","image/upload/v1408674638/rmalqpardow5ctqmwocl.jpg","hasPrimaryImage"
"organization/pecabu","person/jaber-jaafar","hasTeamMember"
"organization/polyspot","http://twitter.com/PolySpot","hasWebsite"
"organization/polyspot","category/enterprise search/d629591a4c180b5f0afbfeb56c6bd6e8","hasCategory"
"organization/polyspot","image/upload/v1397209112/fecd09dc440b5672039f9cc8429c06a4.jpg","hasPrimaryImage"
"organization/polyspot","http://www.polyspot.com","hasWebsite"
"organization/pontis","person/itamar-altlef","hasTeamMember"
"organization/pontis","person/ronit-maor","hasTeamMember"
"organization/posiba","http://www.facebook.com/pages/Posiba/611917695559617","hasWebsite"
"organization/rainstor","http://rainstor.com/category/blog-entries/","hasWebsite"
"organization/rainstor","person/deirdre-mahon","hasTeamMember"
"organization/rainstor","funding-round/d70c0aab1afa91c32687aae84c9f9c5d","hasFundingRound"
"organization/rainstor","person/kevin-crook","hasTeamMember"
"organization/remote-insight","http://www.remoteinsight.biz","hasWebsite"
"organization/femonoe","category/social media/5349a2f214d89727c32a19ebea5db78c","hasCategory"
"organization/femonoe","http://www.facebook.com/femonoe","hasWebsite"
"organization/food-genius","person/justin-massa","hasFounder"
"organization/food-genius","person/eric-cooper-2","hasFounder"
"organization/food-genius","person/eric-cooper-2","hasTeamMember"
"organization/food-genius","http://getfoodgenius.com","hasWebsite"
"organization/food-genius","person/justin-massa","hasTeamMember"
"organization/fusion-io","person/dana-l-evan","hasBoardMemberAndAdvisor"
"organization/greenbird-integration-technology","category/utilities/9c07a519958e5e9e5a90484963314066","hasCategory"
"organization/greenbird-integration-technology","http://www.linkedin.com/company/751723","hasWebsite"
"organization/greenbird-integration-technology","category/m2-m/f4f41ad7adf4e9e2bec2ced12a75267e","hasCategory"
"organization/greenbird-integration-technology","category/business information systems/9017245c89859a74e8550219d5ce56a3","hasCategory"
"organization/greenbird-integration-technology","http://www.facebook.com/greenbirdIT","hasWebsite"
"organization/i-quotient","QWRkcmVzc0JhbmdhbG9yZSwgSW5kaWFudWxsbnVsbDU2MCAwOTVCYW5nYWxvcmU=","hasOffice"
"organization/i-quotient","http://www.linkedin.com/company/iquotient","hasWebsite"
"organization/ia-ventures","http://www.iaventures.com","hasWebsite"
"organization/ia-ventures","http://www.iaventures.com/blog","hasWebsite"
"organization/ikanow","QWRkcmVzc0hRbnVsbG51bGwyMDc0NW51bGw=","hasHeadquarter"
"organization/ikanow","QWRkcmVzc0hRbnVsbG51bGwyMDc0NW51bGw=","hasOffice"
"organization/ikanow","QWRkcmVzc0hRbnVsbG51bGwyMDc0NW51bGw=","hasHeadquarter"
"organization/infotrellis","category/social media/5349a2f214d89727c32a19ebea5db78c","hasCategory"
"organization/infotrellis","http://www.linkedin.com/company/infotrellis-inc.","hasWebsite"
"organization/infotrellis","http://www.facebook.com/infotrellis","hasWebsite"
"organization/kredito","person/alexander-graubner-mller","hasFounder"
"organization/kredito","person/lennart-börner","hasTeamMember"
"organization/kredito","image/upload/v1417102380/z2xat4o8lkzfeoo4aewt.png","hasPrimaryImage"
"organization/kredito","QWRkcmVzc0tyZWRpdG8yNC5jeiBPZmZpY2VudWxsbnVsbG51bGxQcmFndWU=","hasOffice"
"organization/kredito","person/samir-el-alami","hasTeamMember"
"organization/kredito","QWRkcmVzc0syNC5jb20uYXUgT2ZmaWNlbnVsbG51bGxudWxsU3lkbmV5","hasOffice"
"organization/kredito","person/alexander-graubner-mller","hasTeamMember"
"organization/schoolstatus","QWRkcmVzc0hlYWRxdWFydGVyc251bGxudWxsMzk0MDRIYXR0aWVzYnVyZw==","hasOffice"
"organization/schoolstatus","QWRkcmVzc0hlYWRxdWFydGVyc251bGxudWxsMzk0MDRIYXR0aWVzYnVyZw==","hasHeadquarter"
"organization/schoolstatus","QWRkcmVzc0hlYWRxdWFydGVyc251bGxudWxsMzk0MDRIYXR0aWVzYnVyZw==","hasHeadquarter"
"organization/schoolstatus","http://twitter.com/schoolstatusapp","hasWebsite"
"organization/sqrrl","http://twitter.com/sqrrl_inc","hasWebsite"
"organization/sqrrl","http://sqrrl.com/company/blog/","hasWebsite"
"organization/sqrrl","person/adam-fuchs","hasTeamMember"
"organization/sumo-logic","person/asheem-chandna","hasTeamMember"
"organization/sumo-logic","person/christian-beedgen","hasTeamMember"
"organization/sumo-logic","person/christian-beedgen","hasFounder"
"organization/sumo-logic","funding-round/4a85965cb6f279890025f516a88dd3e8","hasFundingRound"
"organization/synomia","person/martin-grosjean","hasFounder"
"organization/synomia","person/martin-grosjean","hasTeamMember"
"organization/tagon8","http://www.tagon8inc.com","hasWebsite"
"organization/takipi","funding-round/b3d13e2542b65617c4caf47dc4527dc6","hasFundingRound"
"organization/takipi","http://www.facebook.com/takipi","hasWebsite"
"organization/the-fuelist","person/eric-maas-3","hasFounder"
"organization/the-fuelist","person/eric-maas-3","hasTeamMember"
"organization/trendify","http://twitter.com/meta_startup","hasWebsite"
"organization/warlock","image/upload/v1401025468/klg0dknakbrbvlopzxe9.png","hasPrimaryImage"
"organization/we-cluster","person/pascal-gallard","hasTeamMember"
"organization/we-cluster","person/pascal-gallard","hasFounder"
"organization/workdigital","http://workdigital.co.uk","hasWebsite"
"organization/workdigital","category/machine learning/5ea0cdb7c9a647fc50f8c9b0fac04863","hasCategory"
"organization/workdigital","person/howard-lee","hasFounder"
"location/grad-zagreb/d09789a66f3705d47a23de053fd910b5","location/croatia/a8d0a2f93ebc10a3d2ff26649e25d717","locatedIn"
"location/grad-zagreb/d09789a66f3705d47a23de053fd910b5","location/croatia/a8d0a2f93ebc10a3d2ff26649e25d717","locatedIn"
"location/toronto/064d4c93264e92b0f3cba9ad94cacd77","location/ontario/452160a8eaea9fb811fe78c5935ec12e","locatedIn"
"location/new-york/d64b7615985cfbf44affaa89d70c4050","location/new-york/83ead471332bd02e67b767279aed075b","locatedIn"
"location/toronto/064d4c93264e92b0f3cba9ad94cacd77","location/ontario/452160a8eaea9fb811fe78c5935ec12e","locatedIn"
"location/new-york/d64b7615985cfbf44affaa89d70c4050","location/new-york/83ead471332bd02e67b767279aed075b","locatedIn"
"location/new-york/d64b7615985cfbf44affaa89d70c4050","location/new-york/83ead471332bd02e67b767279aed075b","locatedIn"
"location/new-york/d64b7615985cfbf44affaa89d70c4050","location/new-york/83ead471332bd02e67b767279aed075b","locatedIn"
"location/new-york/d64b7615985cfbf44affaa89d70c4050","location/new-york/83ead471332bd02e67b767279aed075b","locatedIn"
